Brand,Year,Month,Grouping4,Grouping1,Grouping0,Giver,Receiver,Adjusted_Volume,Margin Revenue
BRAND2,2023,9,CAMPAIGN101,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN102,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN103,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN104,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN105,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN106,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN107,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN108,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN109,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN11,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN110,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN111,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN112,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN113,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN114,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN115,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN116,DIGITAL,HALO,BRAND4,BRAND2,2850.293834,536186.1714
BRAND2,2023,9,CAMPAIGN116,TV,HALO,BRAND4,BRAND2,3857.714808,725698.2801
BRAND2,2023,9,CAMPAIGN117,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN118,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN119,DIGITAL,TARGET,BRAND2,BRAND2,1506.373941,283373.1969
BRAND2,2023,9,CAMPAIGN119,TV,TARGET,BRAND2,BRAND2,20654.40189,3885425.614
BRAND2,2023,9,CAMPAIGN12,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN120,DIGITAL,HALO,BRAND8,BRAND2,382.0352524,71866.98329
BRAND2,2023,9,CAMPAIGN121,DIGITAL,HALO,BRAND1,BRAND2,11432.82784,2150699.03
BRAND2,2023,9,CAMPAIGN121,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN121,TV,HALO,BRAND1,BRAND2,8779.734369,1651609.424
BRAND2,2023,9,CAMPAIGN122,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN123,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN124,DIGITAL,HALO,BRAND5,BRAND2,2876.911746,541193.4293
BRAND2,2023,9,CAMPAIGN124,TV,HALO,BRAND5,BRAND2,2009.937927,378101.6922
BRAND2,2023,9,CAMPAIGN125,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN126,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN126,TV,TARGET,BRAND2,BRAND2,4534.825343,853073.6758
BRAND2,2023,9,CAMPAIGN127,DIGITAL,HALO,BRAND6,BRAND2,2.403861345,452.2050307
BRAND2,2023,9,CAMPAIGN128,DIGITAL,HALO,BRAND4,BRAND2,438.8840742,82561.16216
BRAND2,2023,9,CAMPAIGN129,DIGITAL,HALO,BRAND6,BRAND2,0.157678909,29.6619421
BRAND2,2023,9,CAMPAIGN13,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN130,DIGITAL,HALO,BRAND8,BRAND2,464.4297584,87366.71673
BRAND2,2023,9,CAMPAIGN131,DIGITAL,HALO,BRAND6,BRAND2,757.5014004,142498.2122
BRAND2,2023,9,CAMPAIGN137,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN137,TV,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN138,TV,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN139,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN14,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN140,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN141,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN142,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN143,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN144,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN15,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN16,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN16,TV,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN17,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN17,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN18,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN19,DIGITAL,HALO,BRAND6,BRAND2,516.4304396,97148.88228
BRAND2,2023,9,CAMPAIGN2,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN2,TV,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN20,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN21,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN22,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN23,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN24,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN25,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN26,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN27,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN28,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN29,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN3,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN3,TV,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN30,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN31,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN32,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN33,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN33,TV,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN34,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN35,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN36,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN36,TV,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN37,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN38,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN39,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN40,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN41,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN42,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN42,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN43,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN44,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN44,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN45,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN46,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN47,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN48,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN49,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN50,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN51,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN52,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN53,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN53,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN53,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN54,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN54,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN55,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN56,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN57,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN58,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN59,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN6,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN6,TV,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN60,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN61,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN62,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN63,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN64,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN65,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN66,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN67,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN68,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN69,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN7,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN7,DIGITAL,HALO,BRAND6,BRAND2,777.3495422,146231.9673
BRAND2,2023,9,CAMPAIGN7,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN70,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN71,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN72,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN73,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN74,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN75,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN76,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN77,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN78,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN79,DIGITAL,HALO,BRAND1,BRAND2,0.002750583,0.517428895
BRAND2,2023,9,CAMPAIGN79,DIGITAL,HALO,BRAND3,BRAND2,0.044722437,8.41301056
BRAND2,2023,9,CAMPAIGN79,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN79,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN79,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN8,DIGITAL,HALO,BRAND6,BRAND2,366.840645,69008.63293
BRAND2,2023,9,CAMPAIGN80,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN81,TV,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN82,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN83,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN84,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN85,DIGITAL,HALO,BRAND4,BRAND2,8.167091185,1536.361375
BRAND2,2023,9,CAMPAIGN86,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN87,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN88,TV,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN89,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN9,DIGITAL,HALO,BRAND7,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN90,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN91,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN92,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN93,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN94,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN95,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN95,TV,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN96,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN97,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN98,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,9,CAMPAIGN99,DIGITAL,HALO,BRAND4,BRAND2,1555.444758,292604.2079
BRAND2,2023,9,PROMO,COLGATEOTHERPACK,PROMO,BRAND2,BRAND2,5.755882522,1082.774195
BRAND2,2023,9,PROMO,COLGATESACHET,PROMO,BRAND2,BRAND2,26842.89518,5049580.863
BRAND2,2023,9,PROMO,DISCOUNT,PROMO,BRAND2,BRAND2,6354.816035,1195443.234
BRAND2,2023,9,TRADE,DISPLAY,TRADE,BRAND2,BRAND2,56693.77513,10665012.1
BRAND2,2023,9,TRADE,LOCALTHEMATIC,TRADE,BRAND2,BRAND2,24846.69439,4674063.347
BRAND2,2023,9,TRADE,NPILISTING,TRADE,BRAND2,BRAND2,17777.4527,3344225.141
BRAND2,2023,10,BASE,BASE,BASE,BRAND2,BRAND2,742397.9063,143903107.2
BRAND2,2023,10,CAMPAIGN1,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN1,TV,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN10,DIGITAL,HALO,BRAND1,BRAND2,18.69526343,3623.17027
BRAND2,2023,10,CAMPAIGN10,DIGITAL,HALO,BRAND3,BRAND2,198.594655,38487.94389
BRAND2,2023,10,CAMPAIGN10,DIGITAL,HALO,BRAND4,BRAND2,24.27625867,4704.775571
BRAND2,2023,10,CAMPAIGN10,DIGITAL,HALO,BRAND6,BRAND2,49.17784904,9530.74137
BRAND2,2023,10,CAMPAIGN10,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN10,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN10,DIGITAL,TARGET,BRAND2,BRAND2,0.773088368,149.8256925
BRAND2,2023,10,CAMPAIGN100,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN101,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN102,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN103,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN104,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN105,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN106,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN107,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN108,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN109,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN11,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN110,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN111,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN112,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN113,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN114,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN115,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN116,DIGITAL,HALO,BRAND4,BRAND2,2011.689898,389868.5386
BRAND2,2023,10,CAMPAIGN116,TV,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN117,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN118,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN119,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN119,TV,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN12,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN120,DIGITAL,HALO,BRAND8,BRAND2,2200.602787,426480.1417
BRAND2,2023,10,CAMPAIGN121,DIGITAL,HALO,BRAND1,BRAND2,8375.928478,1623267.581
BRAND2,2023,10,CAMPAIGN121,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN121,TV,HALO,BRAND1,BRAND2,9287.599925,1799950.884
BRAND2,2023,10,CAMPAIGN122,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN123,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN124,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN124,TV,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN125,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN126,DIGITAL,TARGET,BRAND2,BRAND2,9106.449824,1764843.721
BRAND2,2023,10,CAMPAIGN126,TV,TARGET,BRAND2,BRAND2,15814.33333,3064841.668
BRAND2,2023,10,CAMPAIGN127,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN128,DIGITAL,HALO,BRAND4,BRAND2,488.1284757,94600.03535
BRAND2,2023,10,CAMPAIGN129,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN13,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN130,DIGITAL,HALO,BRAND8,BRAND2,1573.588418,304963.8106
BRAND2,2023,10,CAMPAIGN131,DIGITAL,HALO,BRAND1,BRAND2,1834.393964,355508.3189
BRAND2,2023,10,CAMPAIGN131,DIGITAL,HALO,BRAND6,BRAND2,186.3961448,36123.8542
BRAND2,2023,10,CAMPAIGN132,DIGITAL,TARGET,BRAND2,BRAND2,6239.940389,1209309.866
BRAND2,2023,10,CAMPAIGN133,DIGITAL,TARGET,BRAND2,BRAND2,42.05024939,8149.401801
BRAND2,2023,10,CAMPAIGN134,DIGITAL,TARGET,BRAND2,BRAND2,12.74690274,2470.36899
BRAND2,2023,10,CAMPAIGN135,DIGITAL,TARGET,BRAND2,BRAND2,0.277092818,53.70100634
BRAND2,2023,10,CAMPAIGN136,DIGITAL,HALO,BRAND8,BRAND2,341.8069453,66242.7019
BRAND2,2023,10,CAMPAIGN137,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN137,TV,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN138,TV,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN139,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN14,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN140,DIGITAL,HALO,BRAND4,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN141,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN142,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN143,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN144,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN145,DIGITAL,TARGET,BRAND2,BRAND2,65.01179023,12599.38307
BRAND2,2023,10,CAMPAIGN15,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN16,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN16,TV,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN17,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN17,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN18,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN19,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN2,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN2,TV,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN20,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN21,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN22,DIGITAL,HALO,BRAND1,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN23,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN24,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN25,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN26,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN27,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN28,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN29,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN3,DIGITAL,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN3,TV,HALO,BRAND5,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN30,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN31,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN32,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN33,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN33,TV,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN34,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN35,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN36,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN36,TV,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN37,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN38,DIGITAL,HALO,BRAND10,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN39,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN40,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN41,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN42,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN42,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN43,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN44,DIGITAL,HALO,BRAND6,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN44,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN45,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN46,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN47,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN48,DIGITAL,HALO,BRAND9,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN49,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN50,DIGITAL,TARGET,BRAND2,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN51,DIGITAL,HALO,BRAND8,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN52,DIGITAL,HALO,BRAND3,BRAND2,0,0
BRAND2,2023,10,CAMPAIGN53,DIGITAL,HALO,BRAND3,BRAND2,0,0
